Airport Code;Airport Name;City Name;Country Name;Country Code;Latitude;Longitude;World Area Code;City Name geo_name_id;Country Name geo_name_id;coordinates,,
MTJ;Montrose Regional Airport;Montrose;United States;US;38.509722;-107.894167;67;5431710;6252001;38.509722,,
CXF;Coldfoot;Coldfoot;United States;US;67.266667;-150.166667;67;\N;6252001;67.266667,,
JCE;Convention Center H/P;Oakland;United States;US;-17.916667;142.05;67;5378538;6252001;-17.916667,,
JOR;The City Heliport;Orange;United States;US;33.791667;-117.875;67;5379513;6252001;33.791667,,
UNU;Dodge County;Juneau,-88.703889,
GCK;Garden City Municipal Airport;Garden City,-100.733333,
ART;Watertown;Watertown;United States;US;43.983333;-76.016667;67;5278005;6252001;43.983333,,
PIB;Hattiesburg-Laurel Regional;Hattiesburg/Laurel,-89.336944,
MWC;Lawrence J Timmerman;Milwaukee;United States;US;43.110278;-88.034167;67;5263045;6252001;43.110278,,
PIE;St. Petersburg-Clearwater International;Clearwater;United States;US;27.910556;-82.6875;67;5021527;6252001;27.910556,,
SVE;Susanville;Susanville;United States;US;40.4;-120.65;67;5572400;6252001;40.4,,
TCL;Van De Graaf;Tuscaloosa,-87.611389,
BSW;Boswell Bay;Boswell Bay;United States;US;60.4;-146.133333;67;\N;6252001;60.4,,
ZHC;N Philadelphia Rail St;Philadelphia;United States;US;29.483333;31.066667;67;5131095;6252001;29.483333,,
GSH;Goshen;Goshen;United States;US;41.583333;-85.833333;67;5353181;6252001;41.583333,,
MJQ;Jackson;Jackson;United States;US;43.616667;-95.016667;67;5828648;6252001;43.616667,,
EST;Municipal;Estherville;United States;US;43.4;-94.833333;67;4855709;6252001;43.4,,
WBB;Stebbins;Stebbins;United States;US;63.5;-162.266667;67;\N;6252001;63.5,,
AIA;Alliance;Alliance;United States;US;42.066667;-102.8;67;5693164;6252001;42.066667,,
WSH;Brookhaven;Shirley;United States;US;40.783333;-72.916667;67;5138022;6252001;40.783333,,
RKD;Knox County Regional;Rockland;United States;US;44.066667;-69.1;67;4948924;6252001;44.066667,,
OZA;Ozona Municipal;Ozona;United States;US;30.735278;-101.202778;67;5527870;6252001;30.735278,,
TUS;Tucson International Airport;Tucson,-110.941111,
DOV;Dover AFB;Dover-Cheswold,-75.466111,
PUB;Memorial;Pueblo;United States;US;38.283333;-104.5;67;5435464;6252001;38.283333,,
RBG;Municipal;Roseburg;United States;US;43.233333;-123.35;67;5749352;6252001;43.233333,,
BGS;Webb AFB;Big Spring;United States;US;-18.516666999999998;124.266667;67;5517061;6252001;-18.516666999999998,,
CWG;Callaway Gardens;Callaway Gardens;United States;US;32.833333;-84.883333;67;\N;6252001;32.833333,,
IFP;Laughlin Bullhead Intl;Bullhead City;United States;US;30.733333000000002;72.816667;67;5287565;6252001;30.733333000000002,,
ZRF;Park & Ride Bus Svc;Rockford;United States;US;-32.85;24.166667;67;5168451;6252001;-32.85,,
WEA;Parker County;Weatherford;United States;US;32.75;-97.783333;67;4740364;6252001;32.75,,
ANQ;Tri-State Steuben Cty;Angola;United States;US;41.633333;-85.0;67;5107227;6252001;41.633333,,
LGA;La Guardia;New York;United States;US;40.766667;-73.866667;67;5128581;6252001;40.766667,,
FUL;Municipal;Fullerton;United States;US;33.866667;-117.966667;67;5351247;6252001;33.866667,,
SCB;State;Scribner;United States;US;41.666667;-96.65;67;\N;6252001;41.666667,,
FLT;Flat;Flat;United States;US;62.45;-158.0;67;\N;6252001;62.45,,
FAT;Fresno Air Terminal Airport;Fresno;United States;US;36.766667;-119.716667;67;5350937;6252001;36.766667,,
IGM;Kingman;Kingman;United States;US;35.25;-113.933333;67;5301067;6252001;35.25,,
SSI;Mckinnon;Brunswick;United States;US;50.933333;5.95;67;5148480;6252001;50.933333,,
SYR;Syracuse Hancock International Airport;Syracuse;United States;US;43.116667;-76.116667;67;5782391;6252001;43.116667,,
TCC;Tucumcari;Tucumcari;United States;US;-5.6;-42.65;67;5495360;6252001;-5.6,,
PML;AFS;Port Moller;United States;US;55.983333;-160.533333;67;\N;6252001;55.983333,,
CZC;Copper Centre;Copper Centre;United States;US;42.483333;12.65;67;\N;6252001;42.483333,,
MDR;Medfra;Medfra;United States;US;63.1;-154.716667;67;\N;6252001;63.1,,
KSM;Saint Marys;Saint Marys;United States;US;62.05;-163.183333;67;5210117;6252001;62.05,,
TRP;Coast Guard Heliport;Tree Point;United States;US;39.983333;25.266666999999998;67;\N;6252001;39.983333,,
KPR;Port Williams SPB;Port Williams;United States;US;58.483333;-152.583333;67;\N;6252001;58.483333,,
KTB;Thorne Bay;Thorne Bay;United States;US;-36.777778;174.776944;67;\N;6252001;-36.777778,,
CHP;Circle Hot Springs;Circle Hot Springs;United States;US;65.466667;-144.583333;67;\N;6252001;65.466667,,
IOW;Iowa City;Iowa City,-91.546389,
RED;Mifflin County;Reedsville;United States;US;40.683333;-77.616667;67;5268583;6252001;40.683333,,
ONT;Ontario International;Ontario;United States;US;34.056111;-117.601111;67;5744166;6252001;34.056111,,
BMC;Brigham City;Brigham City;United States;US;41.533333;-112.05;67;5771960;6252001;41.533333,,
SVN;Hunter AAF;Savannah,-81.145556,
ACY;Atlantic City Intl;Atlantic City;United States;US;39.466667;-74.583333;67;4500546;6252001;39.466667,,
OSX;Attala County;Kosciusko;United States;US;33.083333;-89.55;67;4432542;6252001;33.083333,,
SLQ;Sleetmute;Sleetmute;United States;US;61.7;-157.116667;67;\N;6252001;61.7,,
NDV;USN Heliport;Anacostia;United States;US;12.15;36.366667;67;\N;6252001;12.15,,
ARG;Walnut Ridge;Walnut Ridge;United States;US;36.116667;-90.916667;67;4135205;6252001;36.116667,,
GTF;International;Great Falls;United States;US;47.5;-111.366667;67;5655240;6252001;47.5,,
HBO;Municipal;Humboldt;United States;US;40.166667;-95.95;67;4861335;6252001;40.166667,,
MGY;Dayton-Wright Brothers Airport;Dayton;United States;US;39.588889;-84.224722;67;6545140;6252001;39.588889,,
ILG;Greater Wilmington;Wilmington;United States;US;39.683333;-75.6;67;4955840;6252001;39.683333,,
CUH;Municipal;Cushing;United States;US;35.983333;-96.766667;67;4961976;6252001;35.983333,,
NPT;State;Newport;United States;US;41.6;-71.416667;67;5804694;6252001;41.6,,
TKA;Talkeetna;Talkeetna;United States;US;62.320556;150.093611;67;5875745;6252001;62.320556,,
CLM;Fairchild Intl;Port Angeles;United States;US;48.133333;-123.5;67;5807212;6252001;48.133333,,
MXG;Marlborough;Marlborough;United States;US;42.333333;-71.55;67;5089236;6252001;42.333333,,
CLK;Municipal;Clinton;United States;US;43.6;-81.533333;67;5773001;6252001;43.6,,
OBT;Oakland/Coliseum Stat;Oakland,-142.05,
PHO;Point Hope;Point Hope;United States;US;68.35;-166.8;67;\N;6252001;68.35,,
RUT;Rutland;Rutland;United States;US;43.533333;-72.95;67;5240509;6252001;43.533333,,
SWW;Sweetwater;Sweetwater;United States;US;32.466667;-100.466667;67;5531968;6252001;32.466667,,
GBH;Galbraith Lake;Galbraith Lake;United States;US;68.466667;-149.483333;67;\N;6252001;68.466667,,
DGN;NAF;Dahlgren;United States;US;77.533333;15.35;67;4755143;6252001;77.533333,,
FNR;SPB;Funter Bay;United States;US;58.233333;-134.916667;67;\N;6252001;58.233333,,
UKI;Ukiah;Ukiah;United States;US;39.126667;-123.2;67;5404476;6252001;39.126667,,
UKT;Upper Bucks;Quakertown;United States;US;40.433333;-75.333333;67;5207381;6252001;40.433333,,
AOS;Amook;Amook;United States;US;57.466667;-153.833333;67;\N;6252001;57.466667,,
AKP;Anaktuvuk;Anaktuvuk;United States;US;68.133333;-151.733333;67;\N;6252001;68.133333,,
ISN;Sloulin Field Intl;Williston;United States;US;48.183333;-103.65;67;5692947;6252001;48.183333,,
KEK;Ekwok;Ekwok;United States;US;59.366667;-157.483333;67;\N;6252001;59.366667,,
PKD;Park Rapids;Park Rapids;United States;US;46.9;-95.066667;67;5040822;6252001;46.9,,
BCS;Southern Seaplane;Belle Chasse;United States;US;30.05;-90.233333;67;4316329;6252001;30.05,,
HDH;Dillingham Airfield;Oahu;United States;US;3.866667;154.983333;67;\N;6252001;3.866667,,
MWA;Williamson County;Marion;United States;US;37.752778;-89.016667;67;5261872;6252001;37.752778,,
ABR;Municipal;Aberdeen;United States;US;45.45;-98.433333;67;5785243;6252001;45.45,,
PUW;Pullman-Moscow Regional Airport;Pullman;United States;US;46.75;-117.116667;67;5807540;6252001;46.75,,
WSG;County;Washington;United States;US;40.166667;-80.25;67;5549222;6252001;40.166667,,
LNY;Lanai City;Lanai City;United States;US;20.783333;-156.95;67;\N;6252001;20.783333,,
ENL;Municipal;Centralia;United States;US;38.516667;-89.091667;67;5789683;6252001;38.516667,,
OHC;AFS;Northeast Cape;United States;US;63.316667;-168.966667;67;\N;6252001;63.316667,,
HPY;Baytown;Baytown;United States;US;29.733333000000002;-94.966667;67;4672731;6252001;29.733333000000002,,
HUM;Terrebonne;Houma;United States;US;29.583333;-90.666667;67;4328010;6252001;29.583333,,
SUC;Schloredt;Sundance;United States;US;44.4;-104.366667;67;5840284;6252001;44.4,,
RNZ;Rensselaer;Rensselaer;United States;US;40.95;-87.15;67;5133667;6252001;40.95,,
PGD;Charlotte County;Punta Gorda;United States;US;26.916667;-81.983333;67;4169452;6252001;26.916667,,
CLL;Easterwood Field;College Station,-96.363889,
GGG;Kilgore;Kilgore;United States;US;32.383333;-94.716667;67;4703199;6252001;32.383333,,
KDK;Municipal;Kodiak;United States;US;57.8;-152.383333;67;5866583;6252001;57.8,,
BVX;Municipal;Batesville;United States;US;35.766667;-91.65;67;4672600;6252001;35.766667,,
EMM;Kemerer;Kemerer;United States;US;41.85;-110.55;67;\N;6252001;41.85,,
RMG;Richard B Russell;Rome;United States;US;34.35;-85.166667;67;5134295;6252001;34.35,,
MFV;Accomack County;Melfa;United States;US;13.633333;39.133333;67;\N;6252001;13.633333,,
LGC;Calloway;La Grange;United States;US;33.016667;-85.083333;67;4898846;6252001;33.016667,,
MLK;Malta;Malta;United States;US;48.35;-107.866667;67;5664486;6252001;48.35,,
SPW;Municipal;Spencer;United States;US;43.166667;-95.183333;67;5273956;6252001;43.166667,,
SHN;Sanderson Field;Shelton;United States;US;47.241667;-123.133333;67;5810176;6252001;47.241667,,
SHX;Shageluk;Shageluk;United States;US;62.633333;-159.583333;67;\N;6252001;62.633333,,
EYR;Yerington;Yerington;United States;US;38.983333;-119.166667;67;5515507;6252001;38.983333,,
LOZ;Corbin-London;London;United States;US;37.083333;-84.066667;67;5367815;6252001;37.083333,,
LYU;Ely;Ely;United States;US;47.9;-91.85;67;5503694;6252001;47.9,,
LHB;Lost Harbor Sea Port;Lost Harbor;United States;US;54.233333;-165.6;67;\N;6252001;54.233333,,
MYF;Montgomery Field;San Diego;United States;US;32.8;-117.133333;67;5391811;6252001;32.8,,
AMK;Animas Airpark;Durango;United States;US;14.466667;-87.85;67;5420241;6252001;14.466667,,
HKS;Hawkins Field;Jackson;United States;US;32.333611;-90.222222;67;5828648;6252001;32.333611,,
TLJ;Tatalina AFS;Tatalina;United States;US;-4.716667;-79.55;67;\N;6252001;-4.716667,,
VHN;Culberson County;Van Horn;United States;US;31.033333;-104.816667;67;5532924;6252001;31.033333,,
VLE;J t Robidoux;Valle;United States;US;35.65;-112.2;67;\N;6252001;35.65,,
MKF;Mckenna AAF;Columbus;United States;US;-12.5625;39.896389;67;5645893;6252001;-12.5625,,
KKT;Kentland;Kentland;United States;US;40.766667;-87.45;67;4922267;6252001;40.766667,,
KIP;Kickapoo;Wichita Falls;United States;US;33.9;-98.5;67;4741752;6252001;33.9,,
BTI;Barter Island;Barter Island;United States;US;70.133333;-143.633333;67;\N;6252001;70.133333,,
JSL;Steel Pier Hlpt;Atlantic City;United States;US;39.360556;-74.420833;67;4500546;6252001;39.360556,,
SUE;Door County;Sturgeon Bay;United States;US;44.833333;-87.416667;67;5274867;6252001;44.833333,,
LYH;Preston-Glenn Field;Lynchburg;United States;US;37.333333;-79.2;67;4771075;6252001;37.333333,,
CIN;Carroll;Carroll;United States;US;42.05;-94.783333;67;4850478;6252001;42.05,,
KOA;Kona International Airport;Kona,-156.045556,
KPB;Point Baker SPB;Point Baker;United States;US;56.366667;-133.616667;67;\N;6252001;56.366667,,
ITH;Tompkins County;Ithaca;United States;US;42.483333;-76.466667;67;5122432;6252001;42.483333,,
OXC;Waterbury-oxford;Oxford,-73.135278,
MDN;Jefferson Proving Grd;Madison;United States;US;38.733333;-85.366667;67;5261457;6252001;38.733333,,
ELY;Yelland;Ely;United States;US;39.3;-114.85;67;5503694;6252001;39.3,,
ZZV;Zanesville;Zanesville;United States;US;39.95;-81.883333;67;4528923;6252001;39.95,,
CXC;Chitina Arpt;Chitina;United States;US;61.566667;-144.416667;67;\N;6252001;61.566667,,
FLL;Fort Lauderdale/hollywood International;Fort Lauderdale,-80.152778,
HVE;Intermediate;Hanksville;United States;US;38.416667;-110.7;67;\N;6252001;38.416667,,
LVK;Livermore;Livermore;United States;US;37.683333;-121.766667;67;5367440;6252001;37.683333,,
MYH;Marble Canyon;Marble Canyon;United States;US;36.816667;-111.65;67;\N;6252001;36.816667,,
CRX;Roscoe Turner;Corinth;United States;US;34.9;-88.6;67;5113723;6252001;34.9,,
WAX;Zwara;Zwara;United States;US;48.9;-95.3;67;\N;6252001;48.9,,
ILI;Iliamna;Iliamna;United States;US;59.733333;-154.966667;67;\N;6252001;59.733333,,
BIE;Beatrice;Beatrice;United States;US;40.316667;-96.75;67;5063646;6252001;40.316667,,
PSG;Petersburg James A Johnson;Petersburg,-132.983333,
MRN;Lenoir;Morganton;United States;US;35.75;-81.725;67;4480219;6252001;35.75,,
ONO;Ontario Municipal Airport;Ontario;United States;US;44.020556;-117.013611;67;5744166;6252001;44.020556,,
PGS;Peach Springs;Peach Springs;United States;US;35.533333;-113.416667;67;\N;6252001;35.533333,,
DTN;Shreveport Downtown;Shreveport,-93.745,
DDC;Dodge City Municipal;Dodge City;United States;US;37.766667;-99.966667;67;5445298;6252001;37.766667,,
HNM;Hana;Hana;United States;US;20.8;-156.016667;67;\N;6252001;20.8,,
CYM;Chatham SPB;Chatham;United States;US;57.5;-134.75;67;5112335;6252001;57.5,,
ADQ;Kodiak Airport;Kodiak;United States;US;57.75;-152.483333;67;5866583;6252001;57.75,,
PHF;Newport News/williamsb;Newport News;United States;US;37.133333;-76.5;67;4776024;6252001;37.133333,,
FOB;Fort Bragg;Fort Bragg;United States;US;39.474444;-123.795556;67;5350039;6252001;39.474444,,
GNG;Gooding;Gooding;United States;US;42.916667;-114.783333;67;5594307;6252001;42.916667,,
NIE;Niblack;Niblack;United States;US;55.066667;-132.15;67;\N;6252001;55.066667,,
NOT;Novato;Novato;United States;US;38.1;-122.566667;67;5378044;6252001;38.1,,
HNS;Municipal;Haines;United States;US;59.25;-135.516667;67;5846901;6252001;59.25,,
AQY;Alyeska;Alyeska;United States;US;60.966667;-149.116667;67;\N;6252001;60.966667,,
ABE;Lehigh Valley International;Allentown;United States;US;40.652222;-75.440278;67;5178127;6252001;40.652222,,
HSL;Huslia;Huslia;United States;US;65.7;-156.416667;67;\N;6252001;65.7,,
GYR;Litchfield;Goodyear;United States;US;33.433333;-112.35;67;5296266;6252001;33.433333,,
JAE;Technology Park;Atlanta;United States;US;9.716667;-82.983333;67;4883772;6252001;9.716667,,
SOW;Show Low;Show Low,-110.005556,
KCN;SPB;Chernofski;United States;US;53.416667;-167.55;67;\N;6252001;53.416667,,
UST;St Augustine;St Augustine;United States;US;29.95;-81.333333;67;\N;6252001;29.95,,
SCE;University Park;State College;United States;US;40.772222;-77.883333;67;5213681;6252001;40.772222,,
FCA;Glacier Park International;Kalispell,-114.266667,
GNU;Goodnews Bay;Goodnews Bay;United States;US;59.116667;-161.516667;67;\N;6252001;59.116667,,
KLP;Kelp Bay;Kelp Bay;United States;US;57.558333;-134.866667;67;\N;6252001;57.558333,,
HPV;Princeville;Kauai Island;United States;US;22.2125;-159.446667;67;\N;6252001;22.2125,,
ROG;Rogers;Rogers;United States;US;36.333333;-94.116667;67;5043608;6252001;36.333333,,
PWD;Sherwood;Plentywood;United States;US;48.766667;-104.55;67;5671807;6252001;48.766667,,
PHX;Sky Harbor Intl;Phoenix;United States;US;33.433333;-112.033333;67;5745656;6252001;33.433333,,
SYV;Sylvester;Sylvester;United States;US;31.516666999999998;-83.833333;67;4225522;6252001;31.516666999999998,,
MLD;Malad City;Malad City;United States;US;42.336111;-112.3;67;5600035;6252001;42.336111,,
SYL;Roberts AAF;San Miguel;United States;US;80.0;-75.866667;67;5392448;6252001;80.0,,
BJJ;Wayne County;Wooster;United States;US;40.8;-81.933333;67;5177358;6252001;40.8,,
DUJ;Du Bois-Jefferson County;Du Bois;United States;US;41.178333;-78.898611;67;5187432;6252001;41.178333,,
ANY;Anthony;Anthony;United States;US;37.15;-98.033333;67;5516368;6252001;37.15,,
ERO;Coast Guard;Eldred Rock;United States;US;61.0;8.15;67;\N;6252001;61.0,,
EGV;Eagle River;Eagle River;United States;US;45.933333;-89.266667;67;5251171;6252001;45.933333,,
YUM;International;Yuma;United States;US;32.65;-114.6;67;5583657;6252001;32.65,,
MUU;Mount Union;Mount Union;United States;US;40.383333;-77.883333;67;5202382;6252001;40.383333,,
GCY;Municipal;Greenville;United States;US;36.183333;-82.816667;67;5564488;6252001;36.183333,,
JVL;Rock County;Janesville;United States;US;42.616667;-89.033333;67;5257754;6252001;42.616667,,
TVL;South Lake Tahoe;South Lake Tahoe;United States;US;38.883333;-120.0;67;5397664;6252001;38.883333,,
WWS;USAF Heliport;Wildwood;United States;US;53.616667;-1.25;67;4504856;6252001;53.616667,,
NAX;Barbers Point;Barbers Point;United States;US;18.433333;-72.383333;67;\N;6252001;18.433333,,
RCK;Coffield;Rockdale;United States;US;30.65;-97.0;67;4907953;6252001;30.65,,
KOT;Kotlik;Kotlik;United States;US;63.033333;-163.533333;67;\N;6252001;63.033333,,
WWA;Wasilla;Wasilla;United States;US;61.583333;-149.433333;67;5877641;6252001;61.583333,,
ESN;Easton;Easton;United States;US;38.808333;-76.075;67;5345171;6252001;38.808333,,
GBR;Walter J. Koladza Airport;Great Barrington;United States;US;42.184167;-73.403333;67;4938157;6252001;42.184167,,
HGR;Wash. County Regional;Hagerstown;United States;US;39.7;-77.716667;67;4357141;6252001;39.7,,
FSU;Fort Sumner;Fort Sumner;United States;US;34.466667;-104.25;67;5468133;6252001;34.466667,,
DUC;Halliburton Field;Duncan;United States;US;34.466667;-97.966667;67;4577083;6252001;34.466667,,
WTK;Noatak;Noatak;United States;US;67.583333;-163.0;67;\N;6252001;67.583333,,
PWR;Port Walter;Port Walter;United States;US;56.383333;-134.65;67;\N;6252001;56.383333,,
TMA;Henry Tift Myers;Tifton,-83.488611,
HKY;Hickory;Hickory;United States;US;35.733333;-81.383333;67;4470778;6252001;35.733333,,
EWB;New Bedford;New Bedford;United States;US;41.683333;-70.966667;67;4945121;6252001;41.683333,,
AHN;Athens;Athens;United States;US;33.95;-83.333333;67;5244312;6252001;33.95,,
FWL;Farewell;Farewell;United States;US;62.516667;-153.9;67;\N;6252001;62.516667,,
FCH;Fresno-Chandler;Fresno;United States;US;19.291389;-99.425833;67;5350937;6252001;19.291389,,
OIL;Splane Memorial;Oil City,-79.830833,
GMT;Granite Mountain;Granite Mountain;United States;US;65.4;-161.283333;67;\N;6252001;65.4,,
OLF;International;Wolf Point;United States;US;48.083333;-105.566667;67;5687028;6252001;48.083333,,
SYB;Seal Bay;Seal Bay;United States;US;58.166667;-152.5;67;\N;6252001;58.166667,,
SMU;Sheep Mountain;Sheep Mountain;United States;US;61.8;-147.666667;67;\N;6252001;61.8,,
FTY;Fulton County;Atlanta;United States;US;9.716667;-82.983333;67;4883772;6252001;9.716667,,
BFL;Meadows Field;Bakersfield;United States;US;35.433611;-119.056667;67;5325738;6252001;35.433611,,
HMN;Holloman AFB;Alamogordo;United States;US;37.633333;-6.433333;67;5454627;6252001;37.633333,,
SHR;Sheridan;Sheridan;United States;US;44.766667;-106.966667;67;5838198;6252001;44.766667,,
FCS;Butts AAF;Colorado Springs;United States;US;19.45;-71.7;67;5417598;6252001;19.45,,
CGS;College Park;College Park;United States;US;39.0;-76.916667;67;4351977;6252001;39.0,,
HII;Municipal;Lake Havasu City;United States;US;34.568333;-114.355278;67;5301388;6252001;34.568333,,
SBN;South Bend Regional;South Bend;United States;US;41.7;-86.316667;67;5811211;6252001;41.7,,
KYL;Port Largo;Key Largo;United States;US;25.083333;-80.4;67;4160795;6252001;25.083333,,
SQV;Sequim Valley Arpt;Sequim;United States;US;48.083333;-123.1;67;5809983;6252001;48.083333,,
MVW;Skagit Regional;Mount Vernon;United States;US;48.416667;-122.333333;67;5804127;6252001;48.416667,,
WMK;SPB;Meyers Chuck;United States;US;55.733333;-132.2;67;\N;6252001;55.733333,,
DNV;Vermilion County;Danville,-87.595556,
RVR;Green River;Green River;United States;US;38.966667;-110.25;67;5826559;6252001;38.966667,,
BKW;Beckley;Beckley;United States;US;37.783333;-81.116667;67;4798308;6252001;37.783333,,
HAF;Half Moon;Half Moon;United States;US;37.483333;-122.466667;67;4469607;6252001;37.483333,,
LXV;Leadville;Leadville;United States;US;39.333333;-106.5;67;5428184;6252001;39.333333,,
MYL;Mccall;Mccall;United States;US;45.883333;-116.1;67;5600363;6252001;45.883333,,
GFB;Togiak Fish;Togiak Fish;United States;US;-0.333333;122.0;67;\N;6252001;-0.333333,,
JCC;China Basin Heliport;San Francisco;United States;US;-38.7;-60.016667;67;5391959;6252001;-38.7,,
DKK;Dunkirk;Dunkirk;United States;US;42.483333;-79.333333;67;5115495;6252001;42.483333,,
LKP;Lake Placid;Lake Placid;United States;US;44.264444;-73.961944;67;5123831;6252001;44.264444,,
MOX;Municipal;Morris;United States;US;-16.166389;38.721944;67;5038252;6252001;-16.166389,,
RND;Randolph AFB;San Antonio;United States;US;6.233333;-76.733333;67;4726206;6252001;6.233333,,
WSN;South Naknek;South Naknek;United States;US;58.7;-157.0;67;\N;6252001;58.7,,
CIV;Chomley;Chomley;United States;US;55.216667;-132.216667;67;\N;6252001;55.216667,,
SFF;Felts Field;Spokane;United States;US;47.666667;-117.325;67;5811696;6252001;47.666667,,
CGZ;Municipal;Casa Grande;United States;US;32.883333;-111.75;67;5288636;6252001;32.883333,,
CUB;Owens Field;Columbia;United States;US;-10.75;-67.866667;67;5338800;6252001;-10.75,,
WFB;Waterfront SPB;Ketchikan;United States;US;55.366667;-131.65;67;5554428;6252001;55.366667,,
MFD;Lahm Municipal;Mansfield;United States;US;40.816667;-82.516667;67;5199710;6252001;40.816667,,
DOF;Dora Bay;Dora Bay;United States;US;55.2125;-132.266667;67;\N;6252001;55.2125,,
XES;Municipal;Lake Geneva;United States;US;42.566667;-88.416667;67;5259169;6252001;42.566667,,
AXN;Alexandria;Alexandria;United States;US;45.783333;-95.266667;67;5082573;6252001;45.783333,,
BFD;Bradford;Bradford;United States;US;41.8;-78.633333;67;5221030;6252001;41.8,,
WWD;Cape May County;Wildwood;United States;US;39.0;-74.916667;67;4504856;6252001;39.0,,
HAR;Capital City;Harrisburg;United States;US;40.215833;-76.851944;67;5730389;6252001;40.215833,,
ISW;Alexander Field;Wisconsin Rapids;United States;US;44.766667;-89.677778;67;5279436;6252001;44.766667,,
ROW;Industrial;Roswell;United States;US;33.416667;-104.55;67;5488441;6252001;33.416667,,
OLS;International;Nogales;United States;US;31.333333;-110.933333;67;5306611;6252001;31.333333,,
JDN;Jordan;Jordan;United States;US;47.316667;-106.916667;67;5122893;6252001;47.316667,,
ORT;Northway;Northway;United States;US;62.95;-141.95;67;\N;6252001;62.95,,
CDN;Woodward Fld;Camden;United States;US;34.266667;-80.6;67;5111148;6252001;34.266667,,
NLE;Jerry Tyler Memorial;Niles;United States;US;41.85;-86.216667;67;5164582;6252001;41.85,,
TAD;Las Animas;Trinidad;United States;US;5.416667;-71.666667;67;5442007;6252001;5.416667,,
SSU;Greenbrier;White Sulphur Springs;United States;US;61.833333;-1.833333;67;5686092;6252001;61.833333,,
ANB;Anniston Metropolitan;Anniston;United States;US;33.588056;-85.858056;67;4830198;6252001;33.588056,,
BBW;Broken Bow;Broken Bow;United States;US;41.4;-99.633333;67;5064638;6252001;41.4,,
LMA;Lake Minchumina;Lake Minchumina;United States;US;63.883333;-152.316667;67;\N;6252001;63.883333,,
GRM;Devils Track;Grand Marais;United States;US;47.75;-91.333333;67;5028500;6252001;47.75,,
NDP;Ellyson NAS;Pensacola,-87.198056,
MSO;Missoula International;Missoula;United States;US;46.916667;-114.083333;67;5666639;6252001;46.916667,,
MVN;Mt Vernon-Outland;Mt Vernon;United States;US;38.316667;-88.866667;67;\N;6252001;38.316667,,
ATS;Artesia;Artesia;United States;US;32.85;-104.466667;67;5455796;6252001;32.85,,
MFR;Rogue Valley International - Medford Airport;Medford;United States;US;42.366667;-122.866667;67;5740099;6252001;42.366667,,
SRC;Searcy;Searcy;United States;US;35.25;-91.733333;67;4130430;6252001;35.25,,
AGS;Bush Field;Augusta;United States;US;33.366667;-81.966667;67;5244365;6252001;33.366667,,
OZR;Cairns AAF;Ozark;United States;US;53.116667;22.45;67;4402245;6252001;53.116667,,
GIF;Gilbert Field;Winter Haven;United States;US;28.066667;-81.75;67;4178552;6252001;28.066667,,
CKK;Cherokee;Cherokee;United States;US;36.283333;-91.5;67;4851247;6252001;36.283333,,
KVL;Kivalina;Kivalina;United States;US;67.733333;-164.666667;67;\N;6252001;67.733333,,
WLN;Little Naukati;Little Naukati;United States;US;55.866667;-133.216667;67;\N;6252001;55.866667,,
BGT;Bagdad;Bagdad,-113.170278,
HLN;Helena;Helena;United States;US;46.6;-111.983333;67;5656882;6252001;46.6,,
IDP;Independence;Independence;United States;US;16.533333;-88.416667;67;5732763;6252001;16.533333,,
HWO;North Perry;Hollywood;United States;US;26.001389;-80.240556;67;4582042;6252001;26.001389,,
JPN;Pentagon Army;Washington;United States;US;49.0;-72.5;67;5549222;6252001;49.0,,
RBD;Redbird;Dallas;United States;US;7.716667;40.916667;67;5722064;6252001;7.716667,,
BLH;Blythe;Blythe;United States;US;33.616667;-114.716667;67;5329649;6252001;33.616667,,
KLS;Longview;Kelso;United States;US;46.15;-122.9;67;5799571;6252001;46.15,,
ODW;Oak Harbor;Oak Harbor;United States;US;48.283333;-122.616667;67;5805441;6252001;48.283333,,
VIH;Rolla National;Vichy;United States;US;38.316667;-90.833333;67;\N;6252001;38.316667,,
KWF;Waterfall SPB;Waterfall;United States;US;55.3;-133.25;67;\N;6252001;55.3,,
DUG;Bisbee-Douglas Intl;Douglas;United States;US;31.466667;-109.6;67;5823516;6252001;31.466667,,
PVZ;Casement;Painesville;United States;US;41.733333;-81.216667;67;5166009;6252001;41.733333,,
PBK;Pack Creek;Pack Creek;United States;US;-34.2;150.616667;67;\N;6252001;-34.2,,
INW;Winslow-Lindbergh;Winslow,-110.7225,
MDO;Intermediate;Middleton Island;United States;US;59.45;-146.316667;67;\N;6252001;59.45,,
JAN;Jackson-evers;Jackson;United States;US;32.311111;-90.075833;67;5828648;6252001;32.311111,,
AMW;Ames;Ames;United States;US;42.0;-93.616667;67;4846834;6252001;42.0,,
ELN;Bowers Field;Ellensburg;United States;US;47.033333;-120.533333;67;5793639;6252001;47.033333,,
CVG;Cincinnati/northern Kentucky;Covington,-84.667778,
LGB;Long Beach Municipal;Long Beach;United States;US;33.816667;-118.15;67;5801520;6252001;33.816667,,
LWT;Municipal;Lewistown;United States;US;47.05;-109.466667;67;5662162;6252001;47.05,,
MQB;Municipal;Macomb;United States;US;40.45;-90.616667;67;4900817;6252001;40.45,,
JOC;Centerport Heliport;Santa Ana;United States;US;1.083333;-77.55;67;5392900;6252001;1.083333,,
